archivo,freq_mean,freq_std,freq_maxv,freq_minv,freq_median,freq_skew,freq_kurt,freq_q1,freq_q3,freq_mode,freq_iqr,energy,rmse_mean,zero_crossings,tempo,mfcc_mean,tempogram_mean,spec_centroid_mean,spec_bandwidth_mean,spec_contrast_mean,spec_flatness_mean,spec_rolloff_mean
LA_T_3331954.flac,-4.469793137957313e-06,0.288675134583278,0.49999106041372404,-0.5,-4.4697931379735745e-06,-2.5348410176589495e-16,-1.2000000001917994,-0.250002234896569,0.24999329531029302,-0.5,0.499995530206862,1942.3496,0.08331316,12759,151.99908088235293,-27.059433,0.09959293739765736,1842.7500727533995,1765.0188838137974,31.42026530921732,0.0012755953,3890.33203125
LA_T_3333752.flac,-1.102535832416559e-05,0.288675134524631,0.4999779492833517,-0.5,-1.1025358324145534e-05,0.0,-1.2000000011669616,-0.25000551267916205,0.24998346196251378,-0.5,0.49998897464167585,622.6311,0.08121095,4226,107.666015625,-24.425505,0.04664046653405785,2059.4031390219175,1690.4152522111356,33.39949548630714,0.0024246813,3955.2139110779494
LA_T_3358436.flac,-1.4070588535736382e-17,0.288675134456627,0.4999845292242953,-0.4999845292242953,0.0,-7.311292281387e-17,-1.2000000022977104,-0.24999226461214769,0.24999226461214769,-0.4999845292242953,0.49998452922429537,705.1729,0.10447281,3420,129.19921875,-13.495152,0.07718501933138679,1777.2514312609217,1592.9381258523088,30.94292035534068,0.0009481301,3456.9202423095703
LA_T_3362198.flac,0.0,0.28867513449146304,0.49998662064167404,-0.49998662064167404,0.0,1.2645829929977893e-16,-1.2000000017184695,-0.24999331032083702,0.24999331032083702,-0.49998662064167404,0.49998662064167404,697.1904,0.10340891,5163,123.046875,-18.437767,0.032416821373477386,2017.8407027260237,1413.419840528749,34.54559017416077,0.00067009445,3256.9707165025684
LA_T_3405333.flac,-7.40521327014218e-06,0.28867513456315264,0.4999851895734597,-0.5,-7.40521327014218e-06,0.0,-1.2000000005264375,-0.25000370260663507,0.2499888921800948,-0.5,0.49999259478672986,1214.9642,0.09899655,4096,107.666015625,-12.835355,0.06265265701078188,1595.4366641107042,1752.9049615469212,33.81070607873842,0.00030534717,3567.4155495383525
LA_T_3422144.flac,-7.091192738618635e-06,0.2886751345657808,0.4999858176145227,-0.5,-7.091192738618635e-06,0.0,-1.2000000004827365,-0.2500035455963693,0.24998936321089205,-0.5,0.4999929088072614,708.07336,0.06787998,7192,161.4990234375,-18.187765,0.06487119154302073,1712.7684317886324,1596.0785234419147,33.18594372964249,0.00038885215,3247.534710427989
LA_T_3459332.flac,0.0,0.2886751345641926,0.49999271742138457,-0.49999271742138457,0.0,0.0,-1.200000000509145,-0.24999635871069228,0.24999635871069228,-0.49999271742138457,0.49999271742138457,1845.5085,0.10782006,7588,129.19921875,-23.386454,0.0813981676446323,1721.460225997282,1555.4884032782286,34.9868541315688,0.00060523296,3367.6334635416665
LA_T_3466888.flac,-4.787529443323493e-06,0.2886751345815798,0.49999042494111345,-0.5,-4.787529443306077e-06,2.7150307926460637e-16,-1.2000000002200362,-0.25000239376472166,0.24999281870583506,-0.5,0.4999952124705568,496.6632,0.040067643,13178,107.666015625,-32.10008,0.08514253536722993,1753.4444395803005,1675.754087829976,29.00397286391156,0.0011329083,3417.0237821691176
LA_T_3494462.flac,-1.5642040301025953e-17,0.2886751345921445,0.4999978501743509,-0.4999978501743509,0.0,8.127842560850468e-17,-1.200000000044368,-0.24999892508717544,0.24999892508717544,-0.4999978501743509,0.4999978501743509,957.3596,0.049160767,23968,143.5546875,-22.036657,0.12123301862130843,1675.7836630858724,1370.365781443127,31.913501681773145,0.0004979656,3070.090519831731
LA_T_3498553.flac,-6.5938703381336705e-06,0.28867513456971017,0.4999868122593237,-0.49999999999999994,-6.5938703381336705e-06,1.2464717780474516e-16,-1.2000000004173998,-0.25000329693516904,0.24999010919449277,-0.49999999999999994,0.4999934061296618,1300.348,0.08564999,6054,135.99917763157896,-16.264698,0.08011585592039042,1829.7801540211287,1725.7605963301444,33.15016658321896,0.000534398,3803.7174916107383
LA_T_3509926.flac,0.0,0.28867513458941757,0.49999694303654296,-0.49999694303654296,0.0,-1.155745709141232e-16,-1.2000000000897122,-0.24999847151827148,0.24999847151827148,-0.49999694303654296,0.49999694303654296,1308.3081,0.041931517,14297,112.34714673913044,-33.043793,0.10013867466221135,1418.1642116782587,1631.5624256272918,30.071375773447198,0.00087134074,2986.9580841064453
LA_T_3538502.flac,0.0,0.2886751345665357,0.49999300160962984,-0.49999300160962984,0.0,0.0,-1.2000000004701834,-0.24999650080481492,0.24999650080481492,-0.49999300160962984,0.49999300160962984,1869.115,0.11702319,7914,129.19921875,-17.89266,0.09274011399964284,1821.9994061296702,1528.604154812309,35.975473520496,0.00033406183,3398.631591796875
LA_T_3547633.flac,-1.3470553370332453e-05,0.2886751344900493,0.4999730588932593,-0.5,-1.3470553370332453e-05,-2.546405034323763e-16,-1.2000000017419752,-0.25000673527668515,0.24997979416994448,-0.5,0.49998652944662964,531.2843,0.09086229,4745,112.34714673913044,-20.525932,0.03526966866090475,1921.547825319291,1704.4934358602716,36.86994231105819,0.00069582835,3546.1940817636987
LA_T_3583591.flac,-8.177952240729163e-06,0.28867513455620036,0.4999836440955185,-0.5,-8.177952240758914e-06,-3.8647964507299753e-16,-1.2000000006420373,-0.25000408897612036,0.24998773307163885,-0.5,0.4999918220477592,328.75543,0.045446377,5086,112.34714673913044,-23.466114,0.05199499051949604,1751.0812067117733,1737.6300977515436,32.89067959189823,0.00071027136,3754.7625732421875
LA_T_3583895.flac,-7.711765068788944e-06,0.28867513456047705,0.4999845764698624,-0.49999999999999994,-7.711765068788944e-06,1.4577929236049636e-16,-1.2000000005709246,-0.2500038558825344,0.24998843235239682,-0.49999999999999994,0.4999922882349312,1249.541,0.098076016,6215,129.19921875,-20.858227,0.07135879511334847,1449.671605059993,1398.2903070217662,32.85067878087327,0.0011557993,2757.012987512303
LA_T_3586382.flac,-1.3902607832173042e-17,0.28867513456108634,0.4999923569605161,-0.4999923569605161,0.0,7.224006939440603e-17,-1.2000000005607936,-0.24999617848025804,0.24999617848025804,-0.4999923569605161,0.4999923569605161,554.5114,0.058113217,7410,172.265625,-26.722311,0.055346464864750054,1810.868016493426,1729.4964377176561,33.8923571133501,0.00036501593,3430.0037384033203
LA_T_3650320.flac,0.0,0.2886751345713703,0.4999936278945289,-0.4999936278945289,0.0,1.2045504732454601e-16,-1.2000000003897955,-0.24999681394726442,0.24999681394726442,-0.4999936278945289,0.49999362789452884,1114.4948,0.09046635,8182,89.10290948275862,-19.162228,0.07652570820235267,1928.541666622124,1678.4334173631278,36.11095081812573,0.0022773233,3594.2970969460225
LA_T_3668826.flac,0.0,0.2886751345313094,0.49998951232302047,-0.49998951232302047,0.0,0.0,-1.2000000010559178,-0.24999475616151023,0.24999475616151023,-0.49998951232302047,0.49998951232302047,1085.2946,0.10495846,3197,89.10290948275862,-11.849326,0.0598783729957975,1589.3873475193063,1766.0437307118068,34.026346514335856,0.0004083005,3552.4058240525264
LA_T_3736851.flac,0.0,0.28867513457922506,0.49999480395315243,-0.49999480395315243,0.0,0.0,-1.2000000002591895,-0.24999740197657622,0.24999740197657622,-0.49999480395315243,0.49999480395315243,992.86487,0.07375449,10326,99.38401442307692,-18.538055,0.10604587571741289,1778.5803882033247,1582.2749633504793,31.850771468015854,0.0004478201,3330.7169163480717
LA_T_3740804.flac,0.0,0.2886751345023832,0.4999873472176532,-0.4999873472176532,0.0,-1.1959088753183998e-16,-1.200000001536891,-0.2499936736088266,0.2499936736088266,-0.4999873472176532,0.4999873472176532,781.2547,0.11540623,4080,143.5546875,-20.587807,0.0425578028939752,1755.727158394407,1393.1054371512744,35.20039396642599,0.00034863187,3133.357121394231
LA_T_3741757.flac,-4.872724437669873e-06,0.2886751345811046,0.4999902545511246,-0.5,-4.8727244376876e-06,-1.8422301870071716e-16,-1.2000000002279376,-0.25000243636221886,0.24999269091334347,-0.5,0.49999512727556233,1449.2375,0.103264414,9386,117.45383522727273,-16.012896,0.11172582705246709,1584.0272219827095,1489.9334509563262,37.076288292991286,0.00038993784,2925.301714085821
LA_T_3747046.flac,0.0,0.2886751345614849,0.4999924022550107,-0.4999924022550107,0.0,0.0,-1.2000000005541676,-0.24999620112750534,0.24999620112750534,-0.4999924022550107,0.4999924022550107,811.473,0.07943188,5972,129.19921875,-23.356617,0.07730703692238275,1905.9120387571688,1631.7051180936105,38.11517115579988,0.0008521012,3778.492914244186
LA_T_3748937.flac,0.0,0.2886751345894241,0.49999694490440605,-0.49999694490440605,0.0,1.1550395264164104e-16,-1.200000000089603,-0.24999847245220302,0.24999847245220302,-0.49999694490440605,0.49999694490440605,1438.2483,0.035883553,16740,161.4990234375,-34.474808,0.08754731641075145,1604.82917133465,1799.943949625986,26.66640281046864,0.0012906285,3590.66162109375
LA_T_3786631.flac,0.0,0.28867513449673876,0.4999869666084508,-0.4999869666084508,0.0,1.231883091226685e-16,-1.200000001630745,-0.2499934833042254,0.2499934833042254,-0.4999869666084508,0.4999869666084508,386.45465,0.06676953,2981,143.5546875,-20.01577,0.044316676373490446,1518.7960993465915,1560.871456417549,34.22570835069759,0.0002894891,3080.5400390625
LA_T_3786735.flac,0.0,0.2886751345426781,0.49999049736777085,-0.49999049736777085,0.0,8.981646807337413e-17,-1.20000000086688,-0.24999524868388542,0.24999524868388542,-0.49999049736777085,0.49999049736777085,967.7628,0.112119526,5780,143.5546875,-19.679935,0.062107922720729285,1792.9740381491076,1459.3467964969957,37.174737059407065,0.0006629822,3204.5796514714807
LA_T_3814066.flac,3.9610413386739615e-17,0.28867513432103536,0.4999782239449502,-0.4999782239449502,0.0,-5.14554365173795e-16,-1.2000000045522872,-0.2499891119724751,0.2499891119724751,-0.4999782239449502,0.4999782239449502,354.95212,0.07475,1613,184.5703125,-19.23346,0.07373228233511189,1569.122549409315,1565.3077774413957,33.45759607320884,0.00076498603,3175.4296875
LA_T_3821001.flac,1.7685159581016356e-17,0.28867513454023747,0.49999027748070074,-0.49999027748070074,0.0,9.1894784854971e-17,-1.2000000009074623,-0.2499951387403504,0.2499951387403504,-0.49999027748070074,0.4999902774807008,950.04834,0.10347023,6959,129.19921875,-23.16767,0.05709524573511573,1985.9622291133005,1512.751486006972,35.902871695681085,0.00067026523,3543.0647141862623
LA_T_3849267.flac,-1.0671447475154939e-05,0.2886751345290644,0.49997865710504974,-0.5,-1.0671447475135528e-05,-1.0086381314904457e-16,-1.2000000010932461,-0.25000533572373757,0.2499839928287873,-0.5,0.49998932855252487,448.62686,0.05269785,6672,143.5546875,-27.274015,0.030682859030432604,2299.277146230297,1856.5237989018135,31.960307022767346,0.00081524,4527.70704186481
LA_T_3860059.flac,-8.437394532568342e-06,0.2886751345537115,0.4999831252109348,-0.49999999999999994,-8.437394532568342e-06,-1.5949622342473324e-16,-1.2000000006834206,-0.25000421869726625,0.24998734390820113,-0.49999999999999994,0.4999915626054674,344.42734,0.04231345,5732,151.99908088235293,-24.23953,0.044973385173489706,1856.390318117275,1746.010566609553,31.86080366063787,0.00089333934,3864.0961745689656
LA_T_3864722.flac,-1.49438014783347e-17,0.2886751345558455,0.49999178455825566,-0.49999178455825566,0.0,7.765027028754112e-17,-1.2000000006479377,-0.24999589227912783,0.24999589227912783,-0.49999178455825566,0.49999178455825566,1706.1365,0.12298675,3249,95.703125,-18.757244,0.04517771512793177,1310.410433319282,1502.6891747424206,33.76909053595105,0.00015462788,2628.046013327206
LA_T_3884937.flac,0.0,0.28867513453571236,0.4999898824338817,-0.4999898824338817,0.0,9.562866713124173e-17,-1.2000000009827057,-0.24999494121694088,0.24999494121694088,-0.4999898824338817,0.49998988243388176,1112.3188,0.119437575,4253,112.34714673913044,-24.354773,0.061486477033604395,1624.6032525656176,1361.463473701318,32.36301292873659,0.00074389623,3031.0758295747423
LA_T_3886273.flac,-3.7872475799487966e-06,0.2886751345865318,0.49999242550484013,-0.5,-3.7872475799487966e-06,0.0,-1.2000000001376947,-0.25000189362379,0.2499943191286301,-0.5,0.49999621275242,1460.112,0.07814239,16345,117.45383522727273,-25.502441,0.130773125889903,1940.3513411272502,1609.6560852583268,32.58124619236851,0.00044134344,3673.3724904614824
LA_T_3893572.flac,-4.917581336813201e-06,0.28867513458085103,0.49999016483732645,-0.5,-4.917581336795311e-06,9.295946140174575e-17,-1.2000000002321531,-0.2500024587906684,0.24999262362799482,-0.5,0.4999950824186632,1178.3308,0.08526455,6354,135.99917763157896,-20.916698,0.09716954145289015,1460.5248294055489,1409.3157835620889,37.13838245900587,0.0007090866,2948.750343514447
LA_T_3926058.flac,-1.1984085134919e-05,0.2886751345118948,0.4999760318297301,-0.5,-1.1984085134940798e-05,-2.2654106237134264e-16,-1.2000000013787349,-0.25000599204256746,0.2499820238722976,-0.5,0.499988015914865,266.40714,0.057075582,2608,129.19921875,-22.284983,0.028613976589907195,1629.0917687363828,1527.0897862293039,33.01291112735838,0.0010769021,3281.3187762004573
LA_T_3927537.flac,-1.0151047588111093e-05,0.28867513453532057,0.49997969790482377,-0.5,-1.0151047588111093e-05,-9.594512548680519e-17,-1.2000000009892207,-0.25000507552379403,0.24998477342861783,-0.5,0.49998984895241183,1228.1372,0.13418412,5479,161.4990234375,-22.060589,0.07414819913824848,1502.081684605615,1353.8724364363213,35.75725628197027,0.00066682626,2781.779055251289
LA_T_3963452.flac,0.0,0.28867513456862126,0.4999932646325857,-0.4999932646325857,0.0,0.0,-1.200000000435505,-0.24999663231629282,0.24999663231629282,-0.4999932646325857,0.49999326463258564,549.35034,0.048861362,5255,143.5546875,-24.544773,0.043439294439227207,1524.7151485677025,1628.390378949324,34.3821281174865,0.00054293574,3157.7328596443967
LA_T_3965355.flac,0.0,0.28867513456230215,0.49999249598535217,-0.49999249598535217,0.0,0.0,-1.2000000005405789,-0.24999624799267606,0.24999624799267606,-0.49999249598535217,0.4999924959853521,982.2329,0.07820686,6300,99.38401442307692,-21.840685,0.05060512589536769,1893.9725255748378,1725.7041051306826,35.24679324167204,0.00041955998,3712.9981586951335
LA_T_3969360.flac,-6.407134985519875e-06,0.2886751345711119,0.499987185730029,-0.5,-6.407134985519875e-06,-1.2111722748456566e-16,-1.2000000003940934,-0.2500032035674927,0.24999038929752174,-0.5,0.4999935928650145,944.6604,0.08804545,8377,135.99917763157896,-14.641613,0.08153202107727613,1751.2613512803891,1415.3207843020261,33.19882368099346,0.00022421006,3194.936236213235
LA_T_3970268.flac,-1.9174302738028974e-17,0.28867513453065974,0.49998945881559254,-0.49998945881559254,0.0,0.0,-1.2000000010667187,-0.24999472940779627,0.24999472940779627,-0.49998945881559254,0.49998945881559254,2011.8248,0.17727678,4716,129.19921875,-20.301054,0.0885589437104575,1470.9865236699547,1373.8772563372072,35.52956185680972,0.00039848112,2802.789503528226
LA_T_3971838.flac,0.0,0.28867513458741206,0.49999641969739284,-0.49999641969739284,0.0,1.3536044620365392e-16,-1.2000000001230584,-0.24999820984869642,0.24999820984869642,-0.49999641969739284,0.49999641969739284,1671.9543,0.07827017,22261,198.76802884615384,-23.954594,0.10210178928056592,2337.9659899539856,1684.201263280208,33.29380359324044,0.004818747,4184.776893028846
LA_T_3980745.flac,0.0,0.28867513447409976,0.499985540356864,-0.499985540356864,0.0,1.3666887717935153e-16,-1.20000000200718,-0.24999277017843197,0.24999277017843197,-0.499985540356864,0.49998554035686393,739.3891,0.108704716,4112,107.666015625,-16.458452,0.0344945346778485,1962.6421271943923,1712.6243601442611,35.31911856959083,0.0005630958,3588.4449678308824
LA_T_3990600.flac,2.3817178892355368e-17,0.28867513457006716,0.4999934531837168,-0.4999934531837168,0.0,-1.2375769183537572e-16,-1.2000000004114633,-0.2499967265918584,0.2499967265918584,-0.4999934531837168,0.4999934531837168,273.20093,0.03454908,7519,89.10290948275862,-28.520874,0.06158713743980598,1773.8479367620132,1682.013521083088,30.024271711186174,0.0011071722,3675.287109375
LA_T_3999499.flac,0.0,0.2886751345862325,0.4999961449201613,-0.4999961449201613,0.0,7.287447240884899e-17,-1.2000000001426712,-0.24999807246008066,0.24999807246008066,-0.4999961449201613,0.4999961449201613,3196.0767,0.11612279,16832,129.19921875,-20.532263,0.11774304406223009,1878.4921002952774,1538.0446130754005,36.29782912970099,0.0003687966,3479.6893262487697
LA_T_4007642.flac,-3.7149310508796958e-06,0.288675134586845,0.4999925701378983,-0.5,-3.7149310508796958e-06,0.0,-1.2000000001324866,-0.25000185746552545,0.2499944276034237,-0.5,0.4999962850689491,990.2814,0.07231028,14692,129.19921875,-14.675897,0.11463181718216858,1821.2167871116592,1467.6917590622545,34.523149714382754,0.0002705069,3237.676746673004
LA_T_4010884.flac,-7.2392424856663e-06,0.2886751345645559,0.4999855215150287,-0.5,-7.2392424856663e-06,2.736939305925898e-16,-1.2000000005031042,-0.25000361962124285,0.24998914113627152,-0.5,0.49999276075751437,544.99835,0.052669637,7469,172.265625,-30.220325,0.05787018616430149,1743.546766717164,1696.2601436030918,31.487723369340912,0.0006846361,3502.9736328125
LA_T_4020570.flac,-1.4559431599790343e-05,0.2886751344724279,0.4999708811368004,-0.5,-1.4559431599790343e-05,-1.37612052415902e-16,-1.20000000203498,-0.2500072797157999,0.2499781608526003,-0.5,0.4999854405684002,758.2814,0.12582581,2878,172.265625,-20.037062,0.041805960503323095,1411.0944885778877,1466.4472889650774,37.26984958217753,0.00048142354,2748.333381204044
LA_T_4021398.flac,-7.101264025022283e-06,0.2886751345656983,0.49998579747195004,-0.5,-7.10126402499645e-06,4.027160715369529e-16,-1.2000000004841085,-0.2500035506320125,0.2499893481039625,-0.5,0.49999289873597497,563.2077,0.0606618,7760,151.99908088235293,-25.11138,0.06743216931328597,1937.121006696043,1594.2675479898564,35.12543882738813,0.0005823315,3641.0617994225545
LA_T_4025508.flac,-7.131650263871059e-06,0.2886751345654486,0.4999857366994722,-0.5,-7.131650263871059e-06,2.6962619309647173e-16,-1.2000000004882596,-0.2500035658251319,0.24998930252460416,-0.5,0.49999286834973605,1323.383,0.08458455,6610,161.4990234375,-26.764473,0.07540363413170494,1642.6812846977548,1644.6187734612306,33.49517632930156,0.0003897477,3268.4101633781934
LA_T_4033649.flac,-2.2518097569242704e-17,0.28867513457269306,0.4999938102724718,-0.4999938102724718,0.0,0.0,-1.2000000003678026,-0.2499969051362359,0.2499969051362359,-0.4999938102724718,0.4999938102724718,1262.9807,0.08841617,8330,117.45383522727273,-23.187918,0.08571099557216033,1484.6295113643116,1509.8205295100977,32.53607043191159,0.0003362612,2756.9995735265034
LA_T_4041537.flac,-2.946662352558065e-17,0.2886751345853435,0.4999959501381003,-0.4999959501381003,0.0,4.593392017094934e-16,-1.2000000001574527,-0.24999797506905014,0.24999797506905014,-0.4999959501381003,0.4999959501381003,2657.9893,0.11894176,14449,117.45383522727273,-22.23742,0.09999820544185689,1670.5659965850898,1318.4031365384492,36.322695687550926,0.00041165817,2922.198032347624
LA_T_4048311.flac,0.0,0.2886751345729061,0.49999384016459075,-0.49999384016459075,0.0,0.0,-1.2000000003642577,-0.2499969200822954,0.2499969200822954,-0.49999384016459075,0.4999938401645908,404.0487,0.045351952,4574,103.359375,-24.56849,0.06401685524931333,1256.5877886988328,1457.3453456233747,30.070758072873396,0.000555852,2665.3771742334907
LA_T_4049404.flac,-2.103388572423197e-17,0.28867513457551286,0.49999421824951723,-0.49999421824951723,0.0,0.0,-1.2000000003209155,-0.2499971091247586,0.2499971091247586,-0.49999421824951723,0.4999942182495172,609.1094,0.048307903,7729,112.34714673913044,-30.432283,0.08013033137758369,1582.163084796407,1619.4392075739993,30.875573372654472,0.0009150623,3285.788415310651
LA_T_4059392.flac,-3.1413349416968234e-06,0.2886751345891156,0.4999937173301166,-0.5,-3.1413349416968234e-06,-2.375288047012493e-16,-1.2000000000947328,-0.25000157066747086,0.24999528799758747,-0.5,0.49999685866505833,1936.5093,0.08575254,23394,103.359375,-24.794699,0.12360191116452882,2079.5943918691414,1499.7014321240767,34.76549682307859,0.0007129104,3614.046956641881
LA_T_4064100.flac,-5.8448086409650944e-06,0.28867513457508953,0.499988310382718,-0.49999999999999994,-5.8448086409650944e-06,-1.104872957011412e-16,-1.2000000003279534,-0.2500029224043205,0.24999123278703853,-0.49999999999999994,0.49999415519135904,780.6023,0.045893762,6966,107.666015625,-30.639341,0.05405089258630641,1435.1680594944974,1562.1592679712953,29.888305212435608,0.0005804414,2890.1275634765625
LA_T_4098361.flac,0.0,0.2886751345678717,0.4999931689323041,-0.4999931689323041,0.0,1.2913103625601208e-16,-1.2000000004479694,-0.24999658446615203,0.24999658446615203,-0.4999931689323041,0.49999316893230406,496.57825,0.062202994,4677,143.5546875,-15.55169,0.08203552133449078,1344.3450139988547,1409.5802142411198,34.07523869602335,0.00029821388,2618.9946528081296
LA_T_4105819.flac,-8.324731111185109e-06,0.28867513455480187,0.49998335053777765,-0.5,-8.324731111185109e-06,-7.868324564652021e-17,-1.2000000006652913,-0.25000416236555556,0.24998751290333324,-0.5,0.4999916752688888,529.17163,0.054019082,4892,117.45383522727273,-30.582964,0.05370994858599718,1528.611740023108,1645.9625353399306,31.921560670607445,0.00062790595,3305.8028916181142
LA_T_4121900.flac,-7.497600767754318e-06,0.28867513456235766,0.49998500479846447,-0.5,-7.497600767754318e-06,-1.4173083912098756e-16,-1.2000000005396545,-0.2500037488003839,0.24998875359884837,-0.5,0.49999250239923226,684.3943,0.08776677,5142,123.046875,-12.569872,0.08628278209415059,1550.8518661827766,1386.1322149799582,35.245071739182855,0.0003460201,2946.432565004771
LA_T_4124217.flac,-2.3687701345289085e-06,0.2886751345915733,0.49999526245973086,-0.49999999999999994,-2.3687701345461435e-06,-8.955605643766062e-17,-1.200000000053866,-0.25000118438506724,0.24999644684479816,-0.49999999999999994,0.4999976312298654,1136.2307,0.05553716,20504,117.45383522727273,-22.496384,0.1203046568109499,1588.3215853890683,1410.6550679876366,32.58445524018047,0.0005754131,3049.920137049788
LA_T_4124610.flac,-4.25879867806889e-06,0.28867513458434124,0.49999148240264385,-0.5,-4.25879867806889e-06,-8.050616841965414e-17,-1.2000000001741176,-0.250002129399339,0.24999361180198287,-0.5,0.4999957412013219,746.9553,0.046719875,13587,161.4990234375,-25.44448,0.0603056254695182,2038.8811257605723,1831.2720493643694,32.73675826384394,0.0009773871,4217.511888586957
LA_T_4127568.flac,2.4630531794367802e-17,0.2886751345683482,0.4999932296109735,-0.4999932296109735,0.0,0.0,-1.2000000004400466,-0.24999661480548674,0.24999661480548674,-0.4999932296109735,0.4999932296109735,687.28375,0.05582452,5000,161.4990234375,-28.94497,0.05913494891051393,1500.8733137599183,1728.8735941989098,32.1346477218412,0.00059537875,3484.8147898706898
LA_T_4131111.flac,-4.654453380994936e-06,0.28867513458230515,0.499990691093238,-0.5,-4.654453380994936e-06,-8.798542408904035e-17,-1.200000000207973,-0.25000232722669047,0.2499930183199285,-0.5,0.49999534554661895,1576.4846,0.08797468,12216,135.99917763157896,-24.144823,0.09314708830838833,1750.4206276411107,1589.7729935842644,33.83425163425117,0.00039005777,3348.515625
LA_T_4134344.flac,-1.6296048732061982e-17,0.2886751345919167,0.49999776028811654,-0.49999776028811654,0.0,1.693535062043956e-16,-1.200000000048156,-0.2499988801440583,0.2499988801440583,-0.49999776028811654,0.4999977602881166,1742.4281,0.07050185,28221,112.34714673913044,-24.360777,0.1350816569190086,1949.8753753429266,1545.7540011794583,36.29433961071445,0.00054251676,3615.8781352796054
LA_T_4141340.flac,-1.3316288484073719e-05,0.2886751344924351,0.49997336742303183,-0.5,-1.3316288484073719e-05,-2.517243583191807e-16,-1.200000001702306,-0.25000665814424206,0.2499800255672739,-0.5,0.49998668371151594,514.0482,0.10384761,1486,129.19921875,-6.6481705,0.036074949885503874,1025.5466998616905,1085.8821663650197,32.881613514062735,0.0001532157,1966.2142366976352
LA_T_4144683.flac,0.0,0.2886751345551552,0.4999917121119196,-0.4999917121119196,0.0,-7.833501466962728e-17,-1.200000000659415,-0.2499958560559598,0.2499958560559598,-0.4999917121119196,0.4999917121119196,745.53064,0.06725698,6417,161.4990234375,-28.212444,0.054928055711139574,1752.7391837540756,1664.110654411592,31.418920437792256,0.00031126212,3334.544243246822
LA_T_4160149.flac,-9.019409769808257e-06,0.28867513454784555,0.49998196118046034,-0.5,-9.019409769824663e-06,0.0,-1.2000000007809573,-0.2500045097048849,0.24998647088534526,-0.5,0.49999098059023017,392.46472,0.05083587,3615,89.10290948275862,-21.161837,0.030384070812463866,1600.858087317342,1851.9233797217498,36.00695138995307,0.00033779585,3516.727664492546
LA_T_4178996.flac,-1.7571720894393792e-17,0.28867513454093535,0.4999903398442783,-0.4999903398442783,0.0,9.130534014765196e-17,-1.2000000008958582,-0.24999516992213916,0.24999516992213916,-0.4999903398442783,0.4999903398442783,475.65277,0.059365932,3708,129.19921875,-17.897652,0.049875224231418366,1763.7559066973158,1874.9970360075774,33.61524669348697,0.0007555954,3845.5767463235293
LA_T_4189215.flac,-7.93323390346841e-06,0.2886751345584767,0.4999841335321931,-0.5,-7.93323390346841e-06,1.4996582679658605e-16,-1.2000000006041875,-0.25000396661695173,0.24998810014914483,-0.5,0.49999206676609653,853.2543,0.07186814,6348,151.99908088235293,-23.774742,0.05178930379494598,1724.303617508832,1621.247804479663,32.95430247367021,0.0008424419,3444.531053112399
LA_T_4203824.flac,-1.706833382013734e-17,0.2886751345821042,0.4999953082921245,-0.4999953082921245,0.0,-8.868966414278567e-17,-1.2000000002113163,-0.24999765414606226,0.24999765414606226,-0.4999953082921245,0.4999953082921245,1057.6049,0.08124836,8592,123.046875,-18.64485,0.1004616669172816,1447.6773499325966,1502.2021715221085,39.9919413023077,0.00025696208,2797.4618720095696
LA_T_4210434.flac,-5.9735729134309816e-06,0.28867513457421096,0.49998805285417314,-0.5,-5.9735729134309816e-06,0.0,-1.2000000003425626,-0.2500029867864567,0.24999103964062985,-0.5,0.49999402642708657,1322.5173,0.070212826,8930,151.99908088235293,-25.566076,0.07387577173544567,1763.683228057061,1711.9578534098664,32.70653129709932,0.0010343557,3596.767071979802
LA_T_4222512.flac,0.0,0.2886751345665879,0.49999300806868874,-0.49999300806868874,0.0,-1.321719203882606e-16,-1.2000000004693159,-0.24999650403434437,0.24999650403434437,-0.49999300806868874,0.49999300806868874,1062.6284,0.07396349,6895,117.45383522727273,-22.799814,0.06485845063762201,1817.3590364166457,1773.0359140216594,34.06022254516575,0.00072352146,3783.84521484375
LA_T_4235900.flac,-1.6389949753526305e-17,0.28867513454793864,0.4999909895298336,-0.4999909895298336,0.0,8.516467716131208e-17,-1.2000000007794107,-0.24999549476491684,0.24999549476491684,-0.4999909895298336,0.4999909895298337,910.3612,0.08807059,3731,151.99908088235293,-13.764516,0.06806601984350769,1372.7340472985634,1517.6771309274404,33.35303230354337,0.00031709188,2768.399467818234
LA_T_4244044.flac,-4.295754076670619e-06,0.2886751345841588,0.4999914084918467,-0.5,-4.295754076670619e-06,0.0,-1.2000000001771536,-0.25000214787703834,0.249993556368885,-0.5,0.4999957042459234,752.89325,0.047473293,11297,129.19921875,-22.718523,0.06884907099901699,1887.662833910205,1853.766475592471,33.69972473197583,0.00061712926,4130.7861328125
LA_T_4263726.flac,-8.601706578585191e-06,0.28867513455209515,0.49998279658684286,-0.5,-8.601706578585191e-06,-8.13011474703109e-17,-1.200000000710298,-0.2500043008532893,0.24998709744013212,-0.5,0.49999139829342143,1632.6423,0.11030301,4651,129.19921875,-12.934885,0.06242064044393061,1495.4357805903464,1517.6625870157527,32.86180418051563,0.00040286445,2901.4102333470396
